%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__Hmax_shallow log__fdd_threshold snow_insulation_k f_direct_runoff baseflow_Q     log__routing_K neg_kge        
597      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.524270833    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.0890570961   
598      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.350405093    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08903948368  
599      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.06493055556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08903948368  
600      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1365798611   0.2685185185   0.2091666667   0.3462962963   0.08902870726  
601      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2700810185   0.2091666667   0.3462962963   0.08938313875  
602      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2101041667   0.3462962963   0.08913519446  
603      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3525462963   0.08928044299  
604      I1         1.81681713     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08907145136  
605      I1         1.82212963     1.026168981    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.0890310656   
606      I1         1.82212963     1.031481481    4.456712963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08903941761  
607      I1         1.82212963     1.031481481    4.462962963    0.4243449074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08903374169  
608      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6421226852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08905222208  
609      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.462395833    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08902417564  
610      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.334780093    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08903948368  
611      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.04618055556  0.1361111111   0.2685185185   0.2091666667   0.3462962963   0.08904353064  
612      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.0890131535   
613      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2669560185   0.2091666667   0.3462962963   0.0891276931   
614      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2082291667   0.3462962963   0.08917139086  
615      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1361111111   0.2685185185   0.2091666667   0.3400462963   0.0896221706   
616      I1         1.82744213     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08902097916  
617      I1         1.82212963     1.036793981    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08902174805  
618      I1         1.82212963     1.031481481    4.469212963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08901321725  
619      I1         1.82212963     1.031481481    4.462962963    0.4304699074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08902085927  
620      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6482476852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08904445827  
621      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.524270833    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08906779254  
622      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.350405093    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.0890131535   
623      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.06493055556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.0890131535   
624      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2700810185   0.2091666667   0.3462962963   0.08935939008  
625      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2101041667   0.3462962963   0.08918190999  
626      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3525462963   0.08932303128  
627      I1         1.81681713     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08905881377  
628      I1         1.82212963     1.026168981    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08900496593  
629      I1         1.82212963     1.031481481    4.456712963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.0890130893   
630      I1         1.82212963     1.031481481    4.462962963    0.4243449074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08900683986  
631      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6421226852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08902542752  
632      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.462395833    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08902417564  
633      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.334780093    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.0890131535   
634      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.04618055556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08901720387  
635      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1351736111   0.2685185185   0.2091666667   0.3462962963   0.0890131535   
636      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2669560185   0.2091666667   0.3462962963   0.08917514725  
637      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2082291667   0.3462962963   0.08914727529  
638      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3400462963   0.08959713286  
639      I1         1.82478588     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08900919628  
640      I1         1.82212963     1.034137731    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08901738254  
641      I1         1.82212963     1.031481481    4.466087963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08901318545  
642      I1         1.82212963     1.031481481    4.462962963    0.4289386574   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08901760637  
643      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08900938088  
644      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.508802083    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08905214332  
645      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.346498843    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.0890131535   
646      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.06024305556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.0890131535   
647      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1358767361   0.2685185185   0.2091666667   0.3462962963   0.0890131535   
648      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2692997685   0.2091666667   0.3462962963   0.08918365484  
649      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2096354167   0.3462962963   0.08905686391  
650      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3494212963   0.08914462238  
651      I1         1.81947338     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.0890270595   
652      I1         1.82212963     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.0890090497   
653      I1         1.82212963     1.031481481    4.459837963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08901312145  
654      I1         1.82212963     1.031481481    4.462962963    0.4258761574   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08900955836  
655      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6436539352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08901845927  
656      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.477864583    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08902549251  
657      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.338686343    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.0890131535   
658      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05086805556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08901720387  
659      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1354079861   0.2685185185   0.2091666667   0.3462962963   0.0890131535   
660      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2677372685   0.2091666667   0.3462962963   0.0890656774   
661      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2086979167   0.3462962963   0.08906031598  
662      I1         1.82212963     1.031481481    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3431712963   0.08930160246  
663      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08900401832  
664      I1         1.82212963     1.028825231    4.466087963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08900908024  
665      I1         1.82212963     1.028825231    4.462962963    0.4289386574   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08901348038  
666      I1         1.82212963     1.028825231    4.462962963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08901049352  
667      I1         1.82212963     1.028825231    4.462962963    0.4274074074   0.6451851852   1.508802083    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.0890479832   
668      I1         1.82212963     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.346498843    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.0890090497   
669      I1         1.82212963     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.06024305556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.0890090497   
670      I1         1.82212963     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1358767361   0.2685185185   0.2091666667   0.3462962963   0.0890090497   
671      I1         1.82212963     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2692997685   0.2091666667   0.3462962963   0.08917955928  
672      I1         1.82212963     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2096354167   0.3462962963   0.08905618085  
673      I1         1.82212963     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3494212963   0.08914479896  
674      I1         1.81947338     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08902313387  
675      I1         1.82212963     1.028825231    4.459837963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08900901905  
676      I1         1.82212963     1.028825231    4.462962963    0.4258761574   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08900518384  
677      I1         1.82212963     1.028825231    4.462962963    0.4274074074   0.6436539352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08901406073  
678      I1         1.82212963     1.028825231    4.462962963    0.4274074074   0.6451851852   1.477864583    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08902136531  
679      I1         1.82212963     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.338686343    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.0890090497   
680      I1         1.82212963     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05086805556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.0890131164   
681      I1         1.82212963     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1354079861   0.2685185185   0.2091666667   0.3462962963   0.0890090497   
682      I1         1.82212963     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2677372685   0.2091666667   0.3462962963   0.08906518709  
683      I1         1.82212963     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2086979167   0.3462962963   0.0890576226   
684      I1         1.82212963     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3431712963   0.0892978153   
685      I1         1.82744213     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08901464293  
686      I1         1.82478588     1.028825231    4.466087963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08900407088  
687      I1         1.82478588     1.028825231    4.462962963    0.4289386574   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.0890055271   
688      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08899655684  
689      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6451851852   1.508802083    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08904182379  
690      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.346498843    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08900401832  
691      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.06024305556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08900401832  
692      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1358767361   0.2685185185   0.2091666667   0.3462962963   0.08900401832  
693      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2692997685   0.2091666667   0.3462962963   0.08916893674  
694      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2096354167   0.3462962963   0.08904143163  
695      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3494212963   0.08911968152  
696      I1         1.82478588     1.026168981    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08899898989  
697      I1         1.82478588     1.028825231    4.459837963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.0890039655   
698      I1         1.82478588     1.028825231    4.462962963    0.4258761574   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08900337628  
699      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6436539352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.0890134549   
700      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6451851852   1.477864583    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08901653657  
701      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.338686343    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08900401832  
702      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05086805556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08900804864  
703      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1354079861   0.2685185185   0.2091666667   0.3462962963   0.08900401832  
704      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2677372685   0.2091666667   0.3462962963   0.08904705145  
705      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2086979167   0.3462962963   0.08903622034  
706      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6451851852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3431712963   0.08928837575  
707      I1         1.82744213     1.028825231    4.462962963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08900116534  
708      I1         1.82478588     1.031481481    4.462962963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08900143348  
709      I1         1.82478588     1.028825231    4.466087963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.0889965986   
710      I1         1.82478588     1.028825231    4.462962963    0.4289386574   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08899923997  
711      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6482476852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08901204935  
712      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6467164352   1.508802083    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08903451057  
713      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6467164352   1.493333333    2.346498843    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08899655684  
714      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.06024305556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08899655684  
715      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1358767361   0.2685185185   0.2091666667   0.3462962963   0.08899655684  
716      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2692997685   0.2091666667   0.3462962963   0.08916202827  
717      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2096354167   0.3462962963   0.08907228699  
718      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3494212963   0.08915353114  
719      I1         1.82478588     1.026168981    4.462962963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08899177867  
720      I1         1.82478588     1.028825231    4.459837963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08899651492  
721      I1         1.82478588     1.028825231    4.462962963    0.4258761574   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.0889947255   
722      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6467164352   1.477864583    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08900897733  
723      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6467164352   1.493333333    2.338686343    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08899655684  
724      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05086805556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08900063273  
725      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1354079861   0.2685185185   0.2091666667   0.3462962963   0.08899655684  
726      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2677372685   0.2091666667   0.3462962963   0.08907857608  
727      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2086979167   0.3462962963   0.08903301709  
728      I1         1.82478588     1.028825231    4.462962963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3431712963   0.08928185895  
729      I1         1.82744213     1.026168981    4.462962963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08899535117  
730      I1         1.82478588     1.026168981    4.466087963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08899181936  
731      I1         1.82478588     1.026168981    4.462962963    0.4289386574   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08899470485  
732      I1         1.82478588     1.026168981    4.462962963    0.4274074074   0.6482476852   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08901234849  
733      I1         1.82478588     1.026168981    4.462962963    0.4274074074   0.6467164352   1.508802083    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08902969607  
734      I1         1.82478588     1.026168981    4.462962963    0.4274074074   0.6467164352   1.493333333    2.346498843    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08899177867  
735      I1         1.82478588     1.026168981    4.462962963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.06024305556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08899177867  
736      I1         1.82478588     1.026168981    4.462962963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1358767361   0.2685185185   0.2091666667   0.3462962963   0.08899177867  
737      I1         1.82478588     1.026168981    4.462962963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2692997685   0.2091666667   0.3462962963   0.08915740225  
738      I1         1.82478588     1.026168981    4.462962963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2096354167   0.3462962963   0.08907088784  
739      I1         1.82478588     1.026168981    4.462962963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3494212963   0.08915298839  
740      I1         1.82212963     1.026168981    4.462962963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08901134667  
741      I1         1.82478588     1.023512731    4.462962963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08898710367  
742      I1         1.82478588     1.026168981    4.459837963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08899173771  
743      I1         1.82478588     1.026168981    4.462962963    0.4258761574   0.6467164352   1.493333333    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08898973092  
744      I1         1.82478588     1.026168981    4.462962963    0.4274074074   0.6467164352   1.477864583    2.342592593    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08900422565  
745      I1         1.82478588     1.026168981    4.462962963    0.4274074074   0.6467164352   1.493333333    2.338686343    0.05555555556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08899177867  
746      I1         1.82478588     1.026168981    4.462962963    0.4274074074   0.6467164352   1.493333333    2.342592593    0.05086805556  0.1356423611   0.2685185185   0.2091666667   0.3462962963   0.08899587088  
